Rank;Alb_ID;Alb_chr;Alb_start;Alb_end;Alb_strand;Atr_ID;Atr_chr;Atr_start;Atr_stop
1247;AALB010668;3R;17450907;17455897;-1;AATE004359;KI421887;9407292;9416473
1248;AALB015118;3R;2107160;2107231;-1;;;;
1249;AALB003742;3R;259418;260733;-1;AATE015923;KI421887;8110396;8111858
1250;AALB007373;3R;27823373;27825555;-1;AATE014152;KI421910;306746;308798
1251;AALB015006;3R;20635431;20636653;1;;;;
1252;AALB004073;3R;21027076;21030157;-1;AATE020849;AXCP01008022;656;3490
1253;AALB010147;3R;8923030;8927926;-1;AATE020573;KI421923;149438;153693
1254;AALB010720;3R;18123475;18125027;1;AATE000162;KI421887;3206644;3209720
1255;AALB003843;3R;1607396;1607806;-1;;;;
1256;AALB009978;3R;5893239;5898085;-1;AATE005130;KI421899;3212777;3220334
1257;AALB010496;3R;14904528;14905553;-1;;;;
1258;AALB010410;3R;13311360;13311863;1;AATE004656;KI421901;3838733;3849374
1259;AALB015142;3R;1158266;1158325;1;;;;
1260;AALB015356;3R;11382275;11382347;-1;;;;
1261;AALB015034;3R;2654694;2654801;-1;;;;
1262;AALB010369;3R;12656828;12659968;1;AATE018958;KI421887;8692258;8695228
1263;AALB003997;3R;22098208;22107231;-1;AATE011732;KI421909;327433;342093
1264;AALB007451;3R;33267793;33268630;-1;;;;
1265;AALB009928;3R;5181135;5182744;1;AATE011925;KI421893;2466181;2467767
1266;AALB009928;3R;5181135;5182744;1;AATE011925;KI421893;2466181;2467767
1267;AALB007428;3R;27067112;27067798;1;AATE020380;KI421902;449991;455064
1268;AALB010691;3R;17839647;17840986;-1;;;;
1269;AALB010845;3R;20397876;20399031;-1;AATE009472;KI421887;1817556;1829043
1270;AALB010709;3R;18027828;18029099;1;AATE002311;KI421899;4545230;4547107
1271;AALB001228;3R;31818035;31819549;1;;;;
1272;AALB008491;3R;23615079;23626001;1;;;;
1273;AALB010478;3R;14260544;14262687;-1;AATE010999;KI421893;5340055;5344416
1274;AALB007116;3R;26883949;26884611;-1;AATE000066;KI421887;2679885;2680553
1275;AALB010674;3R;17506402;17508126;-1;AATE004188;KI421887;9359528;9362879
1276;AALB008512;3R;23307331;23311901;1;AATE020032;KI421887;2776754;2793026
1277;AALB010449;3R;13840075;13842211;-1;AATE019245;KI421887;2065250;2074821
1278;AALB010449;3R;13840075;13842211;-1;AATE019245;KI421887;2065250;2074821
1279;AALB007030;3R;25773870;25779821;-1;AATE019860;KI421893;574954;581123
1280;AALB003774;3R;598941;601083;1;AATE018268;KI421887;7663328;7667537
1281;AALB003895;3R;28469408;28471977;-1;AATE014553;KI421909;850450;853800
1282;AALB010519;3R;15118955;15120830;-1;AATE002329;KI421899;4519544;4521686
1283;AALB007611;3R;29805804;29807145;-1;;;;
1284;AALB003735;3R;227109;230879;1;AATE007265;KI421887;8142817;8149678
1285;AALB010801;3R;19700366;19701244;1;AATE011449;KI421901;1012662;1013609
1286;AALB010801;3R;19700366;19701244;1;AATE011449;KI421901;1012662;1013609
1287;AALB010092;3R;7624802;7638493;1;AATE013351;KI421899;4364553;4377592
1288;AALB010034;3R;6512028;6515300;-1;AATE020010;KI421899;76496;78020
1289;AALB014959;3R;11831698;11832442;-1;;;;
1290;AALB003721;3R;102556;103806;-1;AATE018525;KI421887;8291658;8294144
1291;AALB004061;3R;21172517;21174205;-1;AATE001628;KI421893;4723952;4725667
1292;AALB007583;3R;28968857;28973550;1;;;;
1293;AALB010647;3R;17070198;17074806;1;AATE012827;KI421901;1590568;1607154
1294;AALB015883;3R;6074323;6075939;1;;;;
1295;AALB015883;3R;6074323;6075939;1;;;;
1296;AALB015883;3R;6074323;6075939;1;;;;
1297;AALB015883;3R;6074323;6075939;1;;;;
1298;AALB015883;3R;6074323;6075939;1;;;;
1299;AALB015883;3R;6074323;6075939;1;;;;
1300;AALB015883;3R;6074323;6075939;1;;;;
1301;AALB015883;3R;6074323;6075939;1;;;;
1302;AALB015883;3R;6074323;6075939;1;;;;
1303;AALB015883;3R;6074323;6075939;1;;;;
1304;AALB015883;3R;6074323;6075939;1;;;;
1305;AALB015883;3R;6074323;6075939;1;;;;
1306;AALB015883;3R;6074323;6075939;1;;;;
1307;AALB015883;3R;6074323;6075939;1;;;;
1308;AALB015883;3R;6074323;6075939;1;;;;
1309;AALB015883;3R;6074323;6075939;1;;;;
1310;AALB015883;3R;6074323;6075939;1;;;;
1311;AALB015883;3R;6074323;6075939;1;;;;
1312;AALB015883;3R;6074323;6075939;1;;;;
1313;AALB015883;3R;6074323;6075939;1;;;;
1314;AALB015883;3R;6074323;6075939;1;;;;
1315;AALB015883;3R;6074323;6075939;1;;;;
1316;AALB015883;3R;6074323;6075939;1;;;;
1317;AALB015883;3R;6074323;6075939;1;;;;
1318;AALB007084;3R;26407050;26407353;-1;;;;
1319;AALB010423;3R;13492272;13495121;-1;AATE019492;KI422362;134;8192
1320;AALB010423;3R;13492272;13495121;-1;AATE019949;KI421899;3469475;3481811
1321;AALB015685;3R;26425989;26427337;1;;;;
1322;AALB008471;3R;23892055;23896075;1;;;;
1323;AALB004025;3R;21622493;21623165;1;AATE001565;KI421902;2695129;2695572
1324;AALB010155;3R;9210811;9213038;1;AATE003739;KI421893;7783570;7786101
1325;AALB010155;3R;9210811;9213038;1;AATE003739;KI421893;7783570;7786101
1326;AALB010155;3R;9210811;9213038;1;AATE003739;KI421893;7783570;7786101
1327;AALB014369;3R;143267;147421;-1;AATE014055;KI421887;8244678;8247576
1328;AALB010680;3R;17706231;17711856;1;AATE009338;KI421887;3617836;3623526
1329;AALB010244;3R;10622714;10623585;-1;AATE002097;KI421893;3121214;3128808
1330;AALB010517;3R;15109401;15116971;-1;AATE019246;KI422078;416;8366
1331;AALB010210;3R;10186136;10190292;1;AATE013676;KI421893;3685067;3691604
1332;AALB010022;3R;6330641;6336448;-1;AATE019042;KI421887;9944405;9945904
1333;AALB014682;3R;32207053;32207454;-1;;;;
1334;AALB014630;3R;25041535;25044183;-1;;;;
1335;AALB001231;3R;31805706;31806395;1;AATE010786;KI421917;90794;91862
1336;AALB001231;3R;31805706;31806395;1;AATE010786;KI421917;90794;91862
1337;AALB009849;3R;3611761;3616275;1;AATE013710;KI421893;144476;146824
1338;AALB010796;3R;19665308;19668413;1;AATE003884;KI421901;1038594;1052556
1339;AALB009768;3R;2773609;2773891;1;;;;
1340;AALB003902;3R;28528673;28543366;-1;AATE000558;KI421909;761213;776888
1341;AALB014998;3R;18870269;18870637;1;;;;
1342;AALB007378;3R;27641303;27646724;-1;AATE013001;KI421899;3491986;3492732
1343;AALB007378;3R;27641303;27646724;-1;AATE013001;KI421899;3491986;3492732
1344;AALB007378;3R;27641303;27646724;-1;AATE013001;KI421899;3491986;3492732
1345;AALB007378;3R;27641303;27646724;-1;AATE013001;KI421899;3491986;3492732
1346;AALB007378;3R;27641303;27646724;-1;AATE013001;KI421899;3491986;3492732
1347;AALB003770;3R;580107;585377;-1;AATE014965;KI421887;7682498;7688114
1348;AALB014919;3R;6165150;6166432;-1;;;;
1349;AALB007573;3R;28746188;28748298;1;AATE007252;KI421910;923923;926720
1350;AALB007573;3R;28746188;28748298;1;AATE007252;KI421910;923923;926720
1351;AALB009838;3R;3550391;3551865;-1;;;;
1352;AALB010286;3R;11237850;11239090;1;AATE020345;KI421887;8665212;8666312
1353;AALB007011;3R;25068093;25070702;1;;;;
1354;AALB007011;3R;25068093;25070702;1;;;;
1355;AALB007601;3R;29323545;29323922;1;;;;
1356;AALB010458;3R;13999099;14009977;-1;;;;
1357;AALB010597;3R;16288951;16290847;1;AATE005729;AXCP01008792;1355;3842
1358;AALB010597;3R;16288951;16290847;1;AATE018173;KI421893;1140461;1143376
1359;AALB007401;3R;27289178;27291259;1;AATE017810;KI421902;192130;194199
1360;AALB007355;3R;28226656;28228220;1;;;;
1361;AALB003969;3R;22356550;22357208;-1;AATE020363;KI421893;4643134;4643989
1362;AALB010855;3R;20726262;20728078;1;AATE005124;KI421899;4511679;4513722
1363;AALB010738;3R;18413792;18415165;1;AATE009358;KI421893;5951732;5954905
1364;AALB010501;3R;14968435;14969059;-1;AATE020403;KI421899;4736762;4737487
1365;AALB010104;3R;7819853;7827806;1;AATE004421;KI421893;7001249;7053337
1366;AALB010104;3R;7819853;7827806;1;AATE004421;KI421893;7001249;7053337
1367;AALB014372;3R;1248173;1248466;1;AATE015267;KI421887;5922537;5923403
1368;AALB014632;3R;25121713;25122699;-1;;;;
1369;AALB010749;3R;18745665;18754346;-1;AATE004129;KI421893;5552211;5574934
1370;AALB003793;3R;835158;838006;1;AATE012461;KI421887;7902038;7906310
1371;AALB003797;3R;870311;873847;-1;;;;
1372;AALB003887;3R;28380050;28383999;1;AATE017095;KI421909;959063;970342
1373;AALB010088;3R;7577701;7584721;-1;AATE002439;KI421899;4261149;4272033
1374;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1375;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1376;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1377;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1378;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1379;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1380;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1381;AALB010020;3R;6328238;6329749;1;AATE015615;AXCP01008560;7437;7817
1382;AALB010076;3R;7449364;7455470;1;AATE001387;KI421929;81891;91920
1383;AALB010295;3R;11532672;11534798;-1;AATE020496;KI421887;6077736;6121745
1384;AALB010050;3R;7069356;7072536;1;AATE012750;KI421899;792304;796797
1385;AALB010669;3R;17461055;17467011;1;AATE004049;KI421887;9402176;9405672
1386;AALB007368;3R;28028838;28029665;-1;;;;
1387;AALB010724;3R;18139920;18143584;1;AATE015397;KI421887;3189494;3193963
1388;AALB015063;3R;14308065;14308137;1;;;;
1389;AALB003768;3R;557393;559082;-1;AATE001912;KI421887;7724245;7726019
1390;AALB007383;3R;27466083;27468696;1;AATE001270;KI421882;2957108;2959740
1391;AALB009859;3R;3789879;3790594;1;AATE008061;KI421902;1706155;1708595
1392;AALB007419;3R;27108310;27114224;1;AATE002109;KI421902;398283;418907
1393;AALB001265;3R;31241927;31245690;1;AATE016965;KI421909;201806;211265
1394;AALB010530;3R;15184770;15185176;1;;;;
1395;AALB010657;3R;17306618;17313782;-1;AATE003712;KI421893;2717459;2738137
1396;AALB010521;3R;15123229;15125252;-1;;;;
1397;AALB010200;3R;9964549;9966711;-1;AATE019464;KI421899;2695189;2697565
1398;AALB010272;3R;10969239;10970276;-1;;;;
1399;AALB010439;3R;13609986;13625195;1;AATE014252;KI421899;3752937;3760995
1400;AALB006970;3R;24339147;24340320;1;;;;
1401;AALB014901;3R;3871169;3872238;1;;;;
1402;AALB010688;3R;17822952;17824241;1;;;;
1403;AALB009911;3R;4494165;4496513;1;AATE011204;KI421893;1607406;1609452
1404;AALB009911;3R;4494165;4496513;1;AATE011204;KI421893;1607406;1609452
1405;AALB010481;3R;14286456;14292951;-1;AATE015991;KI421899;860776;862947
1406;AALB007055;3R;25996746;25998149;1;AATE012714;KI421893;839097;841352
1407;AALB010838;3R;20130445;20132498;-1;AATE015548;KI421887;9067791;9079406
1408;AALB015878;3R;6070791;6072203;1;;;;
1409;AALB015878;3R;6070791;6072203;1;;;;
1410;AALB015878;3R;6070791;6072203;1;;;;
1411;AALB015878;3R;6070791;6072203;1;;;;
1412;AALB015878;3R;6070791;6072203;1;;;;
1413;AALB015878;3R;6070791;6072203;1;;;;
1414;AALB015878;3R;6070791;6072203;1;;;;
1415;AALB015878;3R;6070791;6072203;1;;;;
1416;AALB015878;3R;6070791;6072203;1;;;;
1417;AALB015878;3R;6070791;6072203;1;;;;
1418;AALB015878;3R;6070791;6072203;1;;;;
1419;AALB015878;3R;6070791;6072203;1;;;;
1420;AALB015878;3R;6070791;6072203;1;;;;
1421;AALB015878;3R;6070791;6072203;1;;;;
1422;AALB015878;3R;6070791;6072203;1;;;;
1423;AALB015878;3R;6070791;6072203;1;;;;
1424;AALB015878;3R;6070791;6072203;1;;;;
1425;AALB015878;3R;6070791;6072203;1;;;;
1426;AALB015878;3R;6070791;6072203;1;;;;
1427;AALB015878;3R;6070791;6072203;1;;;;
1428;AALB015878;3R;6070791;6072203;1;;;;
1429;AALB015878;3R;6070791;6072203;1;;;;
1430;AALB015878;3R;6070791;6072203;1;;;;
1431;AALB015878;3R;6070791;6072203;1;;;;
1432;AALB014912;3R;5632220;5645430;-1;;;;
1433;AALB010274;3R;10979518;10982206;-1;AATE000653;KI421899;4007698;4010681
1434;AALB010771;3R;19224974;19226181;-1;AATE011433;KI421899;1196296;1197579
1435;AALB010766;3R;19104460;19108447;-1;AATE003067;KI421899;1058284;1075318
1436;AALB010392;3R;12867592;12873500;1;;;;
1437;AALB009776;3R;2872687;2876903;-1;AATE008964;KI421901;2810756;2817884
1438;AALB015627;3R;4017077;4018464;-1;;;;
1439;AALB007430;3R;27059403;27060902;1;AATE004328;KI421902;457393;463245
1440;AALB010418;3R;13351904;13352698;1;AATE010129;KI421899;3240287;3248340
1441;AALB010402;3R;12908167;12911967;-1;AATE005361;KI421901;3373619;3378425
1442;AALB010188;3R;9855628;9857771;1;AATE017477;KI421899;2545249;2548155
1443;AALB003896;3R;28494571;28495251;1;AATE007113;KI421909;826684;827475
1444;AALB010512;3R;15090580;15093919;1;;;;
1445;AALB010131;3R;8576730;8580146;1;AATE006829;KI421887;9478736;9480596
1446;AALB010466;3R;14082342;14083520;1;;;;
1447;AALB009943;3R;5262900;5265573;-1;AATE001838;KI421893;2565447;2568562
1448;AALB009943;3R;5262900;5265573;-1;AATE001838;KI421893;2565447;2568562
1449;AALB007472;3R;32769544;32780091;1;AATE018769;KI421900;288973;291337
1450;AALB010472;3R;14116155;14119799;-1;;;;
1451;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1452;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1453;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1454;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1455;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1456;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1457;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1458;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1459;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1460;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1461;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1462;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1463;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1464;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1465;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1466;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1467;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1468;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1469;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1470;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1471;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1472;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1473;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1474;AALB001273;3R;31052516;31053436;1;AATE018161;AXCP01009436;194;1003
1475;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1476;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1477;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1478;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1479;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1480;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1481;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1482;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1483;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1484;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1485;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1486;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1487;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1488;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1489;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1490;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1491;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1492;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1493;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1494;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1495;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1496;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1497;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1498;AALB001273;3R;31052516;31053436;1;AATE009054;KI421902;1370751;1372047
1499;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1500;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1501;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1502;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1503;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1504;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1505;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1506;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1507;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1508;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1509;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1510;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1511;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1512;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1513;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1514;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1515;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1516;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1517;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1518;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1519;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1520;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1521;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1522;AALB001273;3R;31052516;31053436;1;AATE006140;KI422334;16359;17352
1523;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1524;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1525;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1526;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1527;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1528;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1529;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1530;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1531;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1532;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1533;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1534;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1535;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1536;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1537;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1538;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1539;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1540;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1541;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1542;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1543;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1544;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1545;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1546;AALB001273;3R;31052516;31053436;1;AATE007069;KI422148;61353;61823
1547;AALB010161;3R;9519216;9525943;1;AATE013126;KI421902;1128888;1154261
1548;AALB010659;3R;17343116;17345238;1;AATE008127;KI421893;2759191;2760612
1549;AALB015884;3R;6103605;6105151;1;AATE009557;KI421887;7129371;7130405
1550;AALB015635;3R;23369147;23370485;-1;;;;
1551;AALB010228;3R;10507502;10509401;1;AATE003784;KI421893;3260788;3262579
1552;AALB003904;3R;28621322;28622398;-1;;;;
1553;AALB015602;3R;24914745;24916155;-1;AATE014934;KI421925;71011;73463
1554;AALB010204;3R;9997129;10016748;1;AATE009983;KI421893;3882068;3902054
1555;AALB007357;3R;28224190;28226230;-1;;;;
1556;AALB010505;3R;14986706;14987571;-1;AATE002708;KI421899;4713553;4714453
1557;AALB009856;3R;3731070;3732163;1;AATE002095;KI421896;616589;618065
1558;AALB009967;3R;5708236;5716834;-1;AATE001018;KI421899;2978117;2987606
1559;AALB003714;3R;37247;41610;-1;;;;
1560;AALB007577;3R;28863103;28869783;-1;AATE000816;KI421910;1099822;1104130
1561;AALB010542;3R;15278995;15280122;-1;AATE014097;KI421887;1312659;1321699
1562;AALB010542;3R;15278995;15280122;-1;AATE014097;KI421887;1312659;1321699
1563;AALB014946;3R;9813001;9817129;-1;;;;
1564;AALB009960;3R;5562072;5566795;-1;AATE016563;KI421899;2735379;2742602
