albimanus;albimanus;albimanus;albimanus;albimanus;atroparvus;atroparvus;atroparvus;atroparvus;funestus;funestus;funestus;funestus;gambiae;gambiae;gambiae;gambiae;sinensis;sinensis;sinensis;sinensis;stephensi;stephensi;stephensi;stephensi
AALB010212;3R;10218021;10221438;-1;AATE004507;KI421901;2840288;2851618;;;;;AGAP028167;3L;36795960;36797491;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE004507;KI421901;2840288;2851618;;;;;AGAP028007;3L;36798033;36799821;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE004507;KI421901;2840288;2851618;;;;;AGAP012843;UNKN;33467896;33468676;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE004507;KI421901;2840288;2851618;;;;;AGAP012034;3L;36794251;36795847;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028167;3L;36795960;36797491;ASIS000743;KI916186;2232656;2233314;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028007;3L;36798033;36799821;ASIS000743;KI916186;2232656;2233314;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012843;UNKN;33467896;33468676;ASIS000743;KI916186;2232656;2233314;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012034;3L;36794251;36795847;ASIS000743;KI916186;2232656;2233314;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028167;3L;36795960;36797491;ASIS001708;KI916186;2227754;2229123;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028007;3L;36798033;36799821;ASIS001708;KI916186;2227754;2229123;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012843;UNKN;33467896;33468676;ASIS001708;KI916186;2227754;2229123;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012034;3L;36794251;36795847;ASIS001708;KI916186;2227754;2229123;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028167;3L;36795960;36797491;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP028007;3L;36798033;36799821;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012843;UNKN;33467896;33468676;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010212;3R;10218021;10221438;-1;AATE021101;KI421901;2830360;2839002;;;;;AGAP012034;3L;36794251;36795847;ASIS014864;KI916186;1798493;1800688;ASTE001837;KB665276;109479;112523
AALB010431;3R;13554049;13558003;1;AATE001638;KI421899;3665667;3669219;AFUN011107;KB668691;143438;144821;AGAP011960;3L;35622767;35624479;ASIS004819;KI916628;107194;108570;ASTE007388;KB664499;1226514;1228058
AALB010611;3R;16596839;16597577;-1;;;;;;;;;;;;;;;;;;;;
AALB009926;3R;5164227;5165076;1;;;;;AFUN006713;KB668783;94180;95736;AGAP010991;3L;14519909;14520370;;;;;;;;
AALB009926;3R;5164227;5165076;1;;;;;AFUN006715;KB668783;102310;103386;AGAP010991;3L;14519909;14520370;;;;;;;;
AALB004057;3R;21204464;21205511;-1;AATE003532;KI421893;4754444;4758838;AFUN002797;KB668864;34453;36277;;;;;ASIS011621;KI916195;408433;409389;ASTE002534;KB664511;1312428;1313402
AALB009827;3R;3411691;3421564;-1;AATE019233;KI421902;2282178;2284385;;;;;AGAP010735;3L;9089962;9091874;ASIS004536;KI916347;25003;27233;;;;
AALB001245;3R;31737689;31738636;1;;;;;;;;;;;;;ASIS022638;KI916397;355967;356893;ASTE006698;KB664766;462019;463034
AALB001245;3R;31737689;31738636;1;;;;;;;;;;;;;ASIS022638;KI916397;355967;356893;ASTE006699;KB664766;472537;478859
AALB003949;3R;22888574;22891030;-1;AATE008241;KI421903;1259505;1260182;AFUN008718;KB669269;524421;525798;;;;;ASIS011461;KI916533;80670;81560;ASTE002015;KB664516;318113;318986
AALB015217;3R;14320255;14320327;1;;;;;;;;;;;;;;;;;;;;
AALB003825;3R;1246357;1247007;1;;;;;AFUN008576;KB668740;245199;245849;AGAP011637;3L;30460348;30460998;ASIS008716;KI916403;186566;187216;ASTE006576;KB664419;249152;249802
AALB010378;3R;12724511;12726644;-1;AATE002693;KI421887;8770091;8772408;AFUN002592;KB668918;22509;25005;AGAP011836;3L;33916323;33918291;;;;;;;;
AALB009800;3R;3105144;3106712;-1;AATE019845;KI421903;2143987;2145459;AFUN004904;KB668714;119004;120458;AGAP011439;3L;24726293;24727765;ASIS005149;KI917046;3141;7723;ASTE009304;KB664699;935623;937077
AALB007420;3R;27096680;27100375;1;AATE016513;KI421909;807949;811937;AFUN007028;KB668917;83602;87454;AGAP008528;3R;11874799;11880654;ASIS005228;KI916287;441381;446048;ASTE007761;KB665288;277924;281629
AALB010142;3R;8822472;8827489;-1;;;;;;;;;;;;;ASIS013986;AXCK02027512;1;531;ASTE001858;KB665276;515194;539146
AALB010689;3R;17824716;17827335;-1;AATE019408;KI421887;3498823;3509596;AFUN004612;KB668422;129237;132928;AGAP010794;3L;10431886;10436001;ASIS013866;KI916288;401901;407213;ASTE008166;KB665221;429086;433352
AALB007380;3R;27620885;27637070;1;AATE009130;KI421910;136226;160521;AFUN006957;KB668444;1496007;1514467;AGAP010970;3L;14136670;14153767;;;;;ASTE002937;KB664449;272603;289911
AALB009803;3R;3122389;3128233;1;AATE007765;KI421887;3123703;3126037;AFUN004900;KB668714;92512;99884;AGAP011442;3L;24745730;24749233;ASIS003333;KI916434;326642;328072;ASTE009307;KB664699;953256;958312
AALB001250;3R;31578328;31581061;1;;;;;;;;;;;;;;;;;;;;
AALB007545;3R;32085731;32087072;1;AATE012693;KI421963;142458;144159;AFUN010789;KB668805;5884;7702;AGAP010314;3L;356758;377200;ASIS011653;KI916588;94417;110514;ASTE007226;KB664571;76943;78758
AALB007090;3R;26440975;26442469;1;AATE019592;KI422057;7734;9167;AFUN007260;KB669292;718582;720348;AGAP028536;3L;32796645;32798235;ASIS022171;KI916186;2139204;2142282;ASTE004714;KB664988;585105;586517
AALB010063;3R;7318507;7327543;-1;AATE000667;KI421893;6493735;6510134;AFUN001060;KB668611;397685;403867;AGAP011717;3L;32108213;32126103;ASIS001322;KI916195;2197914;2214273;ASTE005517;KB665332;116030;122379
AALB014367;3R;30635;36949;1;AATE008144;KI421887;9535515;9539480;AFUN004949;KB668714;975384;979391;AGAP012385;3L;41376069;41380138;ASIS007293;KI916472;35660;39652;ASTE004593;KB665143;488831;492856
AALB010851;3R;20605884;20610812;1;AATE009329;KI421887;1588458;1589406;AFUN010669;KB668500;236386;238357;AGAP010826;3L;11509509;11510123;ASIS007489;KI916186;763694;764743;ASTE010219;KB664462;126665;127600
AALB010851;3R;20605884;20610812;1;AATE009329;KI421887;1588458;1589406;AFUN010669;KB668500;236386;238357;AGAP010827;3L;11513355;11513727;ASIS007489;KI916186;763694;764743;ASTE010219;KB664462;126665;127600
AALB010851;3R;20605884;20610812;1;AATE009329;KI421887;1588458;1589406;AFUN010669;KB668500;236386;238357;AGAP010828;3L;11513998;11522242;ASIS007489;KI916186;763694;764743;ASTE010219;KB664462;126665;127600
AALB010851;3R;20605884;20610812;1;AATE009329;KI421887;1588458;1589406;AFUN010669;KB668500;236386;238357;AGAP010829;3L;11524693;11531472;ASIS007489;KI916186;763694;764743;ASTE010219;KB664462;126665;127600
AALB009807;3R;3147295;3148520;1;AATE015271;KI421887;3101017;3102494;AFUN004896;KB668714;72435;73676;AGAP011448;3L;24780173;24781428;ASIS007366;KI916607;175451;176787;ASTE009313;KB664699;982114;983627
AALB010555;3R;15391306;15393051;1;;;;;;;;;;;;;;;;;;;;
AALB009980;3R;5902508;5907003;-1;AATE003985;KI421899;3224936;3226590;AFUN006848;KB668933;1140;7729;AGAP012353;3L;40912061;40912569;;;;;ASTE002037;KB664494;246927;251293
AALB009980;3R;5902508;5907003;-1;AATE019287;KI421899;3226611;3228161;AFUN006848;KB668933;1140;7729;AGAP012353;3L;40912061;40912569;;;;;ASTE002037;KB664494;246927;251293
AALB003986;3R;22233579;22235182;-1;AATE017588;KI421909;464857;465785;AFUN006495;KB668717;236832;238796;AGAP010470;3L;4033321;4034114;ASIS011987;KI916229;1117798;1120860;ASTE003804;KB664561;176763;178535
AALB015182;3R;14307105;14307177;1;;;;;;;;;;;;;;;;;;;;
AALB008510;3R;23324456;23325694;-1;AATE009485;KI421887;2825003;2826727;AFUN002545;KB668703;1157137;1158162;AGAP011475;3L;25017939;25037487;ASIS011409;KI916203;1499081;1500030;ASTE003270;KB664528;212955;213996
AALB010206;3R;10049350;10053127;1;AATE012843;KI421893;3836184;3840058;AFUN011553;KB668676;362367;365700;AGAP010530;3L;5676673;5680124;ASIS005159;KI916210;912226;915850;ASTE006756;KB665110;141003;144386
AALB007107;3R;26727209;26729039;1;;;;;;;;;;;;;;;;;;;;
AALB003833;3R;1326496;1345379;-1;AATE003375;KI421887;5817106;5820537;AFUN008584;KB668740;348590;352157;AGAP011629;3L;30342620;30347344;ASIS016671;KI916403;6241;13246;ASTE006585;KB664419;373138;387652
AALB010661;3R;17407991;17408670;-1;AATE020235;KI421893;2822663;2824635;AFUN007525;KB668772;101406;104378;AGAP011993;3L;35994940;35996643;ASIS001173;KI916295;462609;463032;ASTE008490;KB665043;443399;443836
AALB010614;3R;16652162;16652565;-1;AATE013013;KI421901;2179338;2181231;AFUN003218;KB668711;315792;316198;AGAP012184;3L;38462276;38474055;ASIS000843;KI916263;625475;625927;ASTE002475;KB664511;648228;650218
AALB004008;3R;21898459;21902384;1;AATE019606;KI421917;607375;614430;AFUN002679;KB668859;715292;717459;AGAP010346;3L;1913738;1918285;ASIS011914;AXCK02021232;2399;6658;ASTE006712;KB664766;786303;789826
AALB015636;3R;23374002;23375504;-1;AATE010828;KI421887;2892315;2893955;AFUN015975;KB668703;1202191;1203745;AGAP011467;3L;24981411;24982903;ASIS009922;KI916434;57158;60398;ASTE015930;KB664528;264835;266331
AALB007408;3R;27226994;27230960;1;AATE004253;KI421902;258896;260698;;;;;AGAP011302;3L;20764210;20766129;;;;;;;;
AALB007496;3R;32533567;32538400;1;AATE007090;KI421931;66371;106909;AFUN000468;KB668726;857657;866072;AGAP004732;2L;2898242;2906165;ASIS008593;KI916336;421231;426520;ASTE003630;KB664444;659496;671219
AALB007496;3R;32533567;32538400;1;AATE007090;KI421931;66371;106909;AFUN000468;KB668726;857657;866072;AGAP004732;2L;2898242;2906165;ASIS007564;KI916336;416107;419634;ASTE003630;KB664444;659496;671219
AALB007582;3R;28965901;28967519;1;;;;;AFUN008830;KB668823;10323;11574;AGAP010405;3L;2785613;2786954;ASIS021848;KI916475;84676;86077;ASTE004409;KB664688;1219156;1220440
AALB014899;3R;3188965;3190354;-1;;;;;;;;;;;;;;;;;;;;
AALB015405;3R;23279866;23279939;1;;;;;;;;;;;;;;;;;;;;
AALB010565;3R;15694636;15696014;1;AATE018394;KI421887;305620;307117;AFUN004064;KB668736;329492;330658;AGAP011198;3L;19276593;19278058;ASIS011075;KI916272;676506;678681;ASTE008267;KB665066;530724;531773
AALB003760;3R;457702;462545;-1;AATE009319;KI421887;7846287;7852557;AFUN010274;KB668300;96308;102400;AGAP011932;3L;35237843;35245670;ASIS011387;KI916216;1198785;1205085;ASTE007364;KB664499;702404;708685
AALB010757;3R;18932501;18933070;-1;AATE010722;KI421893;5363536;5364470;AFUN001821;KB668699;280724;281307;AGAP011107;3L;17002219;17003076;ASIS020619;KI916195;1056126;1056888;ASTE011022;KB664312;86204;86774
AALB014936;3R;8253646;8258910;1;AATE018412;KI421887;4089897;4097968;AFUN011183;KB668948;102624;103442;AGAP011554;3L;27287812;27326404;;;;;;;;
AALB015382;3R;26747269;26747364;1;;;;;;;;;;;;;;;;;;;;
AALB010353;3R;12542088;12542678;-1;AATE017901;KI421899;1390318;1390911;AFUN009958;KB668345;168187;168777;AGAP011054;3L;15787249;15789939;ASIS017017;KI916678;39511;41934;ASTE005407;KB664507;256143;256733
AALB003830;3R;1318639;1321699;1;AATE008054;KI421887;5834348;5835707;AFUN008583;KB668740;336435;340116;AGAP028105;3L;30349036;30353376;ASIS004434;KI916497;82729;85616;ASTE006584;KB664419;368588;372427
AALB010622;3R;16741288;16745835;-1;AATE016287;KI421901;2036323;2048611;AFUN010530;KB668849;40075;47213;AGAP010843;3L;11875023;11885089;ASIS015660;KI916263;500642;509709;ASTE002467;KB664511;535683;545035
AALB009883;3R;4155047;4159721;-1;AATE001490;KI421899;2074506;2080488;AFUN007253;KB669292;567526;573862;AGAP010641;3L;7909516;7917149;ASIS000157;KI916693;93313;100037;ASTE010083;KB664888;974842;980855
AALB003876;3R;2664211;2677912;1;AATE017580;KI421901;3091837;3111896;AFUN011220;KB668796;237759;248282;AGAP012023;3L;36522331;36530681;ASIS012452;KI916256;951697;956206;ASTE004991;KB664606;18029;28141
AALB003876;3R;2664211;2677912;1;AATE017580;KI421901;3091837;3111896;AFUN011220;KB668796;237759;248282;AGAP012023;3L;36522331;36530681;ASIS006952;AXCK02026209;2;2011;ASTE004991;KB664606;18029;28141
AALB010073;3R;7429368;7432964;1;AATE011595;KI421929;105357;110008;AFUN001397;KB668333;1157790;1161804;AGAP012275;3L;39681580;39685695;ASIS015991;KI916494;141240;143350;ASTE001550;KB665077;227546;231064
AALB006964;3R;24319493;24322694;1;;;;;AFUN011502;KB668774;187315;188119;AGAP010879;3L;12385895;12386770;ASIS022884;KI916471;209209;218349;ASTE000107;KB664954;966933;967964
AALB010010;3R;6220767;6226354;1;AATE017561;KI421887;7270902;7276838;AFUN009365;KB669025;869548;872172;AGAP012095;3L;37621857;37623747;;;;;ASTE002096;KB664552;108783;111089
AALB007437;3R;27005174;27009196;1;;;;;AFUN006932;KB668444;661080;666259;AGAP010751;3L;9821899;9823373;ASIS013921;KI916357;33590;54459;;;;
AALB010032;3R;6494891;6496000;1;AATE020957;AXCP01008039;975;4794;;;;;AGAP004781;2L;3464650;3465836;ASIS017602;KI916236;794764;800707;ASTE003579;KB664444;65636;72204
AALB010013;3R;6236221;6242008;-1;AATE020902;AXCP01008854;381;2683;AFUN003199;KB668711;116817;123747;AGAP012099;3L;37640554;37641237;;;;;ASTE002101;KB664552;128969;136866
AALB010013;3R;6236221;6242008;-1;AATE020902;AXCP01008854;381;2683;AFUN003199;KB668711;116817;123747;AGAP012098;3L;37639133;37639890;;;;;ASTE002101;KB664552;128969;136866
AALB010349;3R;12528443;12529532;-1;AATE019201;KI421929;75917;77548;AFUN001401;KB668333;1184265;1185820;AGAP012271;3L;39658854;39659932;;;;;ASTE001546;KB665077;205514;206598
AALB010252;3R;10692977;10693602;1;AATE019289;KI421887;8837948;8838841;AFUN011518;KB668868;69459;70064;AGAP011820;3L;33822201;33822606;ASIS005857;KI916461;10532;17186;ASTE004678;KB664513;299196;299605
AALB009796;3R;3073154;3074564;1;;;;;AFUN007586;KB668367;508752;519676;;;;;ASIS003793;KI916377;352504;355035;ASTE010592;KB664448;446416;454332
AALB009938;3R;5227059;5228676;1;AATE002108;KI421893;2522223;2523837;AFUN006727;KB668783;173979;175923;AGAP011969;3L;35694923;35696570;ASIS005201;KI916233;411512;413136;ASTE008468;KB665043;115964;117674
AALB007023;3R;25176780;25179124;-1;AATE003248;KI421893;35038;38411;AFUN009564;KB668925;878916;882154;AGAP011189;3L;18872452;18875154;ASIS012576;KI916230;1084088;1086043;ASTE004919;KB664855;51512;54411
AALB007023;3R;25176780;25179124;-1;AATE003248;KI421893;35038;38411;AFUN009564;KB668925;878916;882154;AGAP011189;3L;18872452;18875154;ASIS015119;KI916223;399842;409604;ASTE004919;KB664855;51512;54411
AALB007111;3R;26798465;26800627;1;AATE017322;KI421887;2563359;2566186;AFUN002536;KB668703;965006;966791;AGAP011485;3L;25306385;25307427;ASIS022642;KI916203;1193594;1197514;ASTE000209;KB664475;111698;113594
AALB010122;3R;8418731;8425527;-1;AATE000991;KI421893;2991324;3009270;AFUN007538;KB668772;255370;261248;AGAP012006;3L;36142289;36174214;;;;;ASTE008502;KB665043;597659;607061
AALB015549;3R;544463;546561;-1;AATE015305;KI421887;7739337;7741449;;;;;AGAP011939;3L;35407855;35409899;ASIS009034;KI916216;1069428;1071235;ASTE007372;KB664499;929346;940456
AALB015684;3R;26427409;26430437;1;AATE017636;KI421901;2774985;2779605;;;;;AGAP011743;3L;32825766;32829407;ASIS019512;KI916186;2152212;2155149;ASTE004716;KB664988;605864;610782
AALB007534;3R;32169717;32172322;1;AATE003168;KI421898;74949;80349;AFUN000612;KB668822;35448;37811;AGAP002478;2R;21863492;21865841;ASIS017141;KI916389;321855;324780;ASTE008915;KB664428;219424;222714
AALB010721;3R;18125281;18125804;-1;AATE012617;KI421887;3205909;3206646;AFUN004642;KB668422;446336;446853;AGAP010755;3L;9850993;9851807;ASIS002091;KI916457;122569;123085;ASTE008136;KB665221;102875;103800
AALB010483;3R;14291248;14291912;1;;;;;AFUN000159;KB668784;125072;125387;AGAP012145;3L;38047035;38047629;;;;;ASTE002510;KB664511;1128944;1129266
AALB007118;3R;26908322;26908712;-1;;;;;AFUN002541;KB668703;1061661;1062475;;;;;ASIS002365;KI916203;1344958;1360975;ASTE003266;KB664528;57566;58081
AALB007042;3R;25890461;25891556;-1;AATE019132;KI421893;707313;708850;AFUN009547;KB668925;221924;223471;AGAP011173;3L;18232218;18233841;ASIS005973;KI916249;699307;700765;ASTE004942;KB664855;680402;681897
AALB010560;3R;15537217;15541962;-1;AATE015264;KI421887;160622;178053;AFUN011486;KB668733;152643;163517;AGAP011195;3L;19106596;19131749;;;;;ASTE008271;KB665066;651777;660788
AALB008472;3R;23871075;23872721;1;AATE020407;KI421903;565410;567065;AFUN010260;KB669014;739132;740763;AGAP011370;3L;22070140;22072729;ASIS008358;KI916196;1540560;1553019;ASTE011211;KB665287;147091;148722
AALB015603;3R;24913947;24914577;-1;;;;;AFUN016128;KB668859;839834;840408;;;;;;;;;;;;
AALB010374;3R;12690469;12693450;1;AATE016283;KI421887;8731327;8732293;AFUN002597;KB668918;79274;80185;AGAP011841;3L;33976644;33977184;;;;;ASTE005684;KB664452;82472;83324
AALB010016;3R;6260671;6263960;-1;AATE014881;KI421887;9873545;9887049;AFUN003196;KB668711;85581;88754;AGAP012103;3L;37666033;37670044;ASIS021516;KI916541;94493;106209;ASTE002104;KB664552;159087;161693
AALB010836;3R;20062132;20064357;-1;AATE007163;KI421887;9141194;9144492;AFUN001366;KB668333;725825;727503;AGAP012310;3L;40073039;40075643;ASIS008366;KI916461;330429;332169;;;;
AALB010803;3R;19702486;19705246;1;AATE014186;KI421901;1008185;1009723;AFUN009593;KB668830;12609;15359;;;;;ASIS007107;KI916254;480305;481726;ASTE002018;KB664494;46719;49115
AALB001256;3R;31373940;31375856;1;AATE000226;KI421917;563444;565820;AFUN002678;KB668859;710595;712479;AGAP010347;3L;1918545;1920511;ASIS012896;AXCK02021814;2867;5028;ASTE006711;KB664766;783382;785199
AALB015000;3R;20031173;20033562;1;;;;;;;;;;;;;;;;;;;;
AALB007036;3R;25849866;25854524;1;AATE012606;KI421893;660533;665324;AFUN009553;KB668925;254696;257986;AGAP011178;3L;18274042;18277793;ASIS022000;KI916249;746098;750815;ASTE004936;KB664855;641679;645880
AALB010255;3R;10738274;10739015;-1;AATE015997;KI421887;8863056;8886443;AFUN011520;KB668868;136601;137026;AGAP028417;3L;33753325;33753951;ASIS011464;KI916461;58969;59367;ASTE004675;KB664513;231732;232352
AALB010677;3R;17524011;17541733;1;;;;;;;;;;;;;;;;;;;;
AALB007062;3R;26111580;26115991;-1;AATE017872;KI421893;976050;981267;AFUN010524;KB668678;428807;434116;AGAP011152;3L;17991678;17997408;ASIS002789;KI916249;415520;418083;ASTE004959;KB664855;927311;931707
AALB007113;3R;26823650;26826039;-1;;;;;;;;;;;;;;;;;;;;
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001218;2R;1617935;1620320;ASIS002109;KI916327;44878;47184;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001219;2R;1621913;1624294;ASIS002109;KI916327;44878;47184;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP010971;3L;14341371;14342747;ASIS002109;KI916327;44878;47184;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001218;2R;1617935;1620320;ASIS000501;KI916303;253080;255336;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001219;2R;1621913;1624294;ASIS000501;KI916303;253080;255336;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP010971;3L;14341371;14342747;ASIS000501;KI916303;253080;255336;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001218;2R;1617935;1620320;ASIS005271;KI916437;283770;288317;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001219;2R;1621913;1624294;ASIS005271;KI916437;283770;288317;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP010971;3L;14341371;14342747;ASIS005271;KI916437;283770;288317;ASTE006004;KB664733;518951;521053
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001218;2R;1617935;1620320;ASIS002109;KI916327;44878;47184;ASTE007400;KB664499;1412550;1414804
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP001219;2R;1621913;1624294;ASIS002109;KI916327;44878;47184;ASTE007400;KB664499;1412550;1414804
AALB010554;3R;15383047;15383271;1;AATE003900;KI421899;3818430;3820865;AFUN010533;KB668849;88378;90268;AGAP010971;3L;14341371;14342747;ASIS002109;KI916327;44878;47184;ASTE007400;KB664499;1412550;1414804
